step_index,original_time_index,v,CA_feed_measured,CB_feed_measured,CC_feed_measured,T_feed_measured,F_A_feed,F_B_feed,F_C_feed,F_feed,z_A,z_B,z_C,P_cooler,T_cooler_out,beta_cooler,UA_required,Q_cooler,x_A_cooler,x_B_cooler,x_C_cooler,y_A_cooler,y_B_cooler,y_C_cooler,P_flash,T_flash_true,beta_flash,phase_state,K_A_flash,K_B_flash,K_C_flash,F_vap_true,F_vap_measured,F_liq_true,F_liq_measured,y_A_true,y_B_true,y_C_true,y_A_measured,y_B_measured,y_C_measured,x_A_true,x_B_true,x_C_true,x_A_measured,x_B_measured,x_C_measured,T_vap_true,T_vap_measured,T_liq_true,T_liq_measured
292,292.0,0.001171,56.301836287153726,15.520022977871871,14.570865725455826,1263.293471077414,0.06592945029225701,0.01817394690708796,0.017062483764508772,0.10116588096385373,0.6516964975159304,0.17964502195736778,0.16865848052670196,2.0,406.07535132176645,0.35000000000582077,13.26708373350728,6968.177036489475,0.7756795288622941,0.0420098270834678,0.1823106440542381,0.4214422964485582,0.43525324100396034,0.14330446254748153,2.0,406.07535132176645,0.03454176223021932,two-phase,0.075,6.0,0.175,0.0034944478060641064,0.003509873961754107,0.09767143315778963,0.09782122845965478,0.0504904647233399,0.9191285352258122,0.03038100005084798,0.05114733796670397,0.9194184542935196,0.029434207739776463,0.6732061962494151,0.15318808919024318,0.17360571456034152,0.6712750422548186,0.15438501039301802,0.1743399473521634,406.07535132176645,405.9887815036783,406.07535132176645,406.1486566810669
293,293.0,0.001171,58.37395976396712,13.980828247229212,14.841135233427984,1261.871651627055,0.0683559068836055,0.016371549877505408,0.017378969358344168,0.10210642611945507,0.6694574424104847,0.1603380952571213,0.17020446233239406,2.0,409.79138397000673,0.35000000000582077,13.33550267818681,7056.638606360284,0.7824727314973493,0.03681680154457353,0.18071046695807713,0.4595719055390199,0.38973478357589825,0.15069331088508187,2.0,409.79138397000673,0.009286811255151406,two-phase,0.075,6.0,0.175,0.0009482431073094408,0.0009409416587831487,0.10115818301214563,0.10127692187837277,0.05064435843962219,0.9193398913985088,0.030015750161869012,0.05035253361584892,0.9193151015700112,0.030332364814140027,0.6752581124506966,0.1532233152154767,0.17151857233382664,0.6732813315164751,0.15386802364436006,0.17285064483916499,409.79138397000673,409.91951735565317,409.79138397000673,409.78176262171394
294,294.0,0.001171,57.90858645814121,13.463150495055386,13.475957047599866,1260.2243233314412,0.06781095474248335,0.015765349229709857,0.015780345702739444,0.09935664967493266,0.6825004160702071,0.15867432407684537,0.15882525985294743,2.0,410.3489077678543,0.35000000000582077,13.02274735402413,6892.212240467932,0.7954943399576774,0.03633598931314317,0.16816967072917946,0.4726545574262623,0.3858740886334442,0.14147135394029361,2.0,410.3489077678543,0.006846464792033657,two-phase,0.075,6.0,0.175,0.0006802418038538488,0.0006797584575003288,0.09867640787107881,0.09814749023366458,0.05151376685384932,0.9205339287375066,0.027952304408643918,0.05333156180466202,0.9188212466109309,0.027847191584407106,0.6868502247606295,0.15342232146577534,0.15972745377359518,0.6880193804342252,0.1538874442609823,0.15809317530479255,410.3489077678543,410.3563854467679,410.3489077678543,410.46303436480537
295,295.0,0.001171,58.62043130267897,12.863958045375195,13.84541136713668,1258.7032462576535,0.06864452505543707,0.015063694871134353,0.01621297671091705,0.09992119663748847,0.6869866191102338,0.15075574931098004,0.16225763157878617,2.0,411.74613162655874,0.35000000000582077,13.057253494193427,6926.890075871581,0.7950833721868499,0.03428949385435864,0.17062713395879153,0.48623550625782,0.3670502237259388,0.14671427001624116,2.0,411.74613162655874,0.0,liquid,0.075,6.0,0.175,0.0,5.295372641173409e-16,0.09992119663748847,0.09988442025012582,0.05233765978795989,0.9188188414774329,0.0288434987346073,0.052768950720484036,0.9188853931647984,0.02834565611471753,0.6869866191102338,0.15075574931098004,0.16225763157878617,0.6876640203529745,0.14978163745946974,0.16255434218755582,411.74613162655874,411.79124035492913,411.74613162655874,411.6580598344876
296,296.0,0.001171,60.45587374903224,12.306450005420643,12.61641469807928,1257.3848574161989,0.07079382816011676,0.014410852956347572,0.014773821611450837,0.09997850272791517,0.7080905017429341,0.14413951562733188,0.14776998262973398,2.0,413.24721837888,0.35000000000582077,13.123841403033689,6976.954207642721,0.8132125233817608,0.03254817829537036,0.15423929832286892,0.5128638901321212,0.35138057066799705,0.1357555391998817,2.0,413.24721837888,0.0,liquid,0.075,6.0,0.175,0.0,8.879819690612984e-16,0.09997850272791517,0.10027714892909433,0.05626889538800267,0.9163316051999448,0.027399499412052435,0.054891657366293256,0.9186997866561896,0.026408555977517147,0.7080905017429341,0.14413951562733188,0.14776998262973398,0.7065249409906538,0.14468148145965598,0.14879357754969014,413.24721837888,413.2210762581627,413.24721837888,413.2822396286659
297,297.0,0.001171,60.69413660569195,11.258708290842792,11.833352590987728,1256.790241570751,0.07107283396526527,0.013183947408576908,0.013856855884046629,0.09811363725788881,0.7243930196823956,0.13437426006257713,0.14123272025502726,2.0,415.10870864541585,0.35000000000582077,12.898657686840941,6880.020130891661,0.8238784126198843,0.030073751194818803,0.14604783618529688,0.5396344328023908,0.3280752050986081,0.13229036209900114,2.0,415.10870864541585,0.0,liquid,0.075,6.0,0.175,0.0,0.0,0.09811363725788881,0.09842541013896787,0.061369076413310936,0.9107127219285456,0.02791820165814343,0.059856118800521614,0.9131765145572901,0.026967366642188365,0.7243930196823956,0.13437426006257713,0.14123272025502726,0.726571436168812,0.13378265235999254,0.13964591147119543,415.10870864541585,415.04275887579854,415.10870864541585,415.1933259917186
298,298.0,0.001171,60.66663891673213,11.003934563468947,12.430153636232678,1256.836067101435,0.07104063417149332,0.012885607373822137,0.014555709908028465,0.09848195145334393,0.7213568894920711,0.13084232373204674,0.14780078677588215,2.0,415.5946633407102,0.35000000000582077,12.910359070321489,6894.321306772976,0.8183186096740122,0.029215523299782265,0.15246586702620565,0.541285123443831,0.31957781024498405,0.1391370663111851,2.0,415.5946633407102,0.0,liquid,0.075,6.0,0.175,0.0,0.0,0.09848195145334393,0.09878503069582416,0.06254388771400526,0.9075549396359214,0.029901172650073325,0.06310994042327202,0.9079009121403757,0.02898914743635233,0.7213568894920711,0.13084232373204674,0.14780078677588215,0.7228245514870467,0.1305739802863928,0.1466014682265604,415.5946633407102,415.7624202856978,415.5946633407102,415.54991697688956
299,299.0,0.001171,62.67974969333876,10.848440950893549,11.137739647609507,1256.9126928708313,0.07339798689089969,0.012703524353496346,0.013042293127350732,0.09914380437174677,0.7403184430535739,0.1281323067436829,0.1315492502027431,2.0,416.37836599978664,0.35000000000582077,13.079815701512631,6992.678108889027,0.836331549668582,0.0285039893140525,0.13516446101736546,0.5620083879152673,0.313156324823286,0.12483528726144671,2.0,416.37836599978664,0.0,liquid,0.075,6.0,0.175,0.0,9.839864511423289e-16,0.09914380437174677,0.09915537838186432,0.06552736691113234,0.9073039047933559,0.02716872829551174,0.0654381157250471,0.9078176182105688,0.026744266064384067,0.7403184430535739,0.1281323067436829,0.1315492502027431,0.7415669314501042,0.12781944669530734,0.13061362185458839,416.37836599978664,416.3595468140815,416.37836599978664,416.3357574427635
300,300.0,0.001171,60.67346003269067,11.17918145839376,11.190774005670836,1255.582290888132,0.07104862169828077,0.013090821487779092,0.013104396360640548,0.09724383954670042,0.730623369351437,0.13461851721200654,0.13475811343655644,2.0,415.19382478969294,0.35000000000582077,12.809590981846359,6828.96364826068,0.8305910427010393,0.030116185096150303,0.1392927722028104,0.5449691188489378,0.3286942768516574,0.12633660429940485,2.0,415.19382478969294,0.0,liquid,0.075,6.0,0.175,0.0,5.182050642492555e-15,0.09724383954670042,0.09699731318985226,0.061841032156789676,0.9115446782598227,0.026614289583387726,0.06220823356870999,0.9119037494109697,0.025888017020320307,0.730623369351437,0.13461851721200654,0.13475811343655644,0.729252275723305,0.13553806397194432,0.13520966030475076,415.19382478969294,415.14948780174024,415.19382478969294,415.19635107280277
301,301.0,0.001171,60.55614616283609,10.459769710818223,12.002938817082534,1255.117216875954,0.07091124715668107,0.01224839033136814,0.014055441354803647,0.09721507884285285,0.7294264223280459,0.1259927006917058,0.1445808769802483,2.0,416.4934707397291,0.35000000000582077,12.745626458546715,6812.888718650625,0.823519754537095,0.028012709153829175,0.14846753630907567,0.5546816625150696,0.3079555421152034,0.13736279536972704,2.0,416.4934707397291,0.0,liquid,0.075,6.0,0.175,0.0,0.0,0.09721507884285285,0.09689902324202229,0.06544172565995651,0.9042918656561095,0.030266408683933946,0.0666075770480201,0.9043238922984406,0.029068530653539287,0.7294264223280459,0.1259927006917058,0.1445808769802483,0.7297866910481314,0.12669692488523362,0.14351638406663503,416.4934707397291,416.60308497636464,416.4934707397291,416.5477383743851
302,302.0,0.001171,61.8290301942684,10.5771600595264,10.961836761483594,1255.4028061262454,0.0724017943574883,0.012385854429705415,0.01283631084769729,0.097623959634891,0.7416395998304882,0.12687310037441552,0.13148729979509627,2.0,416.5951169557395,0.35000000000582077,12.868644171824565,6878.329503566034,0.8368527909728728,0.028194853268149567,0.13495235575897765,0.5648151019985419,0.31013270213914196,0.125052195862316,2.0,416.5951169557395,0.0,liquid,0.075,6.0,0.175,0.0,2.5914840410945647e-15,0.097623959634891,0.097724884720825,0.06622792513797508,0.9063747076655674,0.027397367196457408,0.0667457453755695,0.9054433898467875,0.02781086477764304,0.7416395998304882,0.12687310037441552,0.13148729979509627,0.7418872241153058,0.12705728762438212,0.131055488260312,416.5951169557395,416.52288091985275,416.5951169557395,416.5936835552883
303,303.0,0.001171,61.82757774244165,10.18587901433322,10.805095741456364,1255.1872049389035,0.07240009353639916,0.011927664325784201,0.012652767113245401,0.09698052497542875,0.7465426028034252,0.12299030479373282,0.13046709240284213,2.0,417.2749179709944,0.35000000000582077,12.784812256960278,6841.788047895314,0.8393126662335813,0.02724411017860542,0.13344322358781335,0.5742553421510928,0.30080466621803686,0.12493999163087041,2.0,417.2749179709944,0.0,liquid,0.075,6.0,0.175,0.0,0.0,0.09698052497542875,0.09709087330596505,0.0685518424345409,0.9034942642024877,0.02795389336297143,0.0688044676264506,0.9051531985072372,0.026042333866312294,0.7465426028034252,0.12299030479373282,0.13046709240284213,0.7468549453959445,0.12218972890124699,0.13095532570280838,417.2749179709944,417.21544523661703,417.2749179709944,417.37231760477033
304,304.0,0.001171,62.056449174191215,9.636690906487654,10.548866512873769,1254.5356353981222,0.0726681019829779,0.011284565051497043,0.012352722686575182,0.09630538972105013,0.754559035516725,0.11717480282446226,0.12826616165881277,2.0,418.29297977222274,0.35000000000582077,12.699058679782452,6807.017143023356,0.8436568613969191,0.025831441655376288,0.13051169694770456,0.5890916446000106,0.2868124735633124,0.124095881836677,2.0,418.29297977222274,0.0,liquid,0.075,6.0,0.175,0.0,0.0,0.09630538972105013,0.0966773204942596,0.07236011377073687,0.8989390268328517,0.028700859396411385,0.07258638899556284,0.8997817123442995,0.027631898660137717,0.754559035516725,0.11717480282446226,0.12826616165881277,0.7559991898630247,0.1143920530805784,0.1296087570563969,418.29297977222274,418.2940044406244,418.29297977222274,418.246786253296
305,305.0,0.001171,60.51264786264638,10.886900474793402,11.037600841532674,1254.4869508127858,0.0708603106471589,0.012748560455983073,0.01292503058543476,0.09653390168857674,0.7340458575450297,0.13206303933627975,0.1338911031186905,2.0,415.65525839769435,0.35000000000582077,12.711013055926731,6779.337581807372,0.8324455123262752,0.029479586909003548,0.13807490076472123,0.5513036415265544,0.3225751652686489,0.12612119320479664,2.0,415.65525839769435,0.0,liquid,0.075,6.0,0.175,0.0,0.0,0.09653390168857674,0.09685245767085342,0.06321713454451812,0.909877424170867,0.026905441284614754,0.06321154908727647,0.9089698918588947,0.027818559053828934,0.7340458575450297,0.13206303933627975,0.1338911031186905,0.7329319439220682,0.13179470871331103,0.13527334736462088,415.65525839769435,415.65528540810317,415.65525839769435,415.522418877148
306,306.0,0.001171,61.45509979371097,11.114658007153508,10.64582111972646,1254.7609660188095,0.07196392185843555,0.013015264526376758,0.012466256531199683,0.09744544291601198,0.7385047438335428,0.13356462998064042,0.12793062618581685,2.0,415.51149953130584,0.35000000000582077,12.864563084814959,6858.9296878389305,0.8381408639828917,0.02983519809326098,0.13202393792384723,0.5534662349885212,0.3262050034818493,0.12032876152962955,2.0,415.51149953130584,0.0,liquid,0.075,6.0,0.175,0.0,0.0,0.09744544291601198,0.09740678767600637,0.06300063194903395,0.9115344122112641,0.025464955839701924,0.06305066625485445,0.911511310045375,0.02543802369977054,0.7385047438335428,0.13356462998064042,0.12793062618581685,0.7403175058686621,0.1324796156425491,0.12720287848878883,415.51149953130584,415.53746066609614,415.51149953130584,415.70919706811713
307,307.0,0.001171,62.18403981225193,11.05652875902516,10.789315907914371,1255.0380581062748,0.072817510620147,0.01294719517681846,0.012634288928167729,0.0983989947251332,0.7400229120587537,0.13157853098992559,0.1283985569513208,2.0,415.846350916707,0.35000000000582077,12.988112009365002,6930.297174247725,0.8383723149791549,0.029344731671286556,0.13228295334955859,0.5573740209247975,0.3214413011490252,0.12118467792617726,2.0,415.846350916707,0.0,liquid,0.075,6.0,0.175,0.0,3.9001337840968756e-15,0.0983989947251332,0.09803170890200016,0.06398315587614788,0.9101134055281311,0.025903438595720977,0.0638697027183725,0.9112045651619385,0.024925732119688883,0.7400229120587537,0.13157853098992559,0.1283985569513208,0.7408761621250207,0.1296266429702207,0.12949719490475853,415.846350916707,416.0555178256466,415.846350916707,415.78588754305275
308,308.0,0.001171,60.94623651898996,10.566771948242916,10.461656919925264,1253.8973060785984,0.07136804296373725,0.012373689951392455,0.012250600253232484,0.0959923331683622,0.7434764903418267,0.1289028982105277,0.12762061144764547,2.0,416.3221179015067,0.35000000000582077,12.664693582349384,6760.678345579643,0.8401516814849908,0.02868307261382063,0.13116524590118853,0.5639368496513169,0.3150254314574733,0.12103771889120989,2.0,416.3221179015067,0.0,liquid,0.075,6.0,0.175,0.0,1.747965725963121e-15,0.0959923331683622,0.09590043780803272,0.0654844021660444,0.9082874131399549,0.02622818469400077,0.06805585386664001,0.9054298025566359,0.02651434357672426,0.7434764903418267,0.1289028982105277,0.12762061144764547,0.7447848006099224,0.12794472008420912,0.1272704793058686,416.3221179015067,416.35574272614195,416.3221179015067,416.26527369313493
309,309.0,0.001171,62.18831828580277,11.176198103786254,10.634660618673651,1254.477041215271,0.07282252071267505,0.013087327979533702,0.012453187584466846,0.09836303627667559,0.740344375989369,0.13305128099870422,0.1266043430119269,2.0,415.6265274995709,0.35000000000582077,12.99015545218532,6926.389393767757,0.8397163638363493,0.029704249212136918,0.1305793869515138,0.5557963985631196,0.3249814828840321,0.11922211855284831,2.0,415.6265274995709,0.0,liquid,0.075,6.0,0.175,0.0,5.196934816229832e-15,0.09836303627667559,0.09842713883636231,0.06338642473532362,0.9113213020837602,0.02529227318091621,0.06370799025337105,0.9102902978594597,0.02600171188716924,0.740344375989369,0.13305128099870422,0.1266043430119269,0.7388975354373265,0.13383968796785864,0.12726277659481483,415.6265274995709,415.38872210329583,415.6265274995709,415.6199471674637
310,310.0,0.001171,61.793316986344905,9.555461644627709,10.681927070817956,1254.0430134268402,0.07235997419100988,0.011189445585859046,0.012508536599927825,0.09605795637679676,0.7532949577562402,0.11648640058474019,0.1302186416590195,2.0,418.3712173427805,0.35000000000582077,12.653025693281231,6782.324204788729,0.841884509467568,0.025670219334043776,0.1324452711983882,0.5887715045815939,0.2851450229038396,0.12608347251456647,2.0,418.3712173427805,0.0,liquid,0.075,6.0,0.175,0.0,3.5322356669330807e-15,0.09605795637679676,0.09599972126608647,0.07259939199697701,0.8981174528031297,0.02928315519989335,0.07103287008373894,0.9000091621144942,0.02895796780176683,0.7532949577562402,0.11648640058474019,0.1302186416590195,0.7538266770322838,0.11643046271570484,0.12974286025201134,418.3712173427805,418.4038472371236,418.3712173427805,418.37793545374586
